,ID,Name,Reference,Status,Last Time,Last Reading
0,5a6eb4e70b272a1f64fa26b5,万水路新元南路,00422002,N,2019-05-06 21:36:40,5.52
1,5a6eb4e70b272a1f64fa26b6,沧海路中（中港柴油机制造）,00422001,N,2019-05-06 21:45:15,75.59
2,5a6eb4e70b272a1f64fa26b7,南芦公路（芦潮港，果园泵站）,00422004,N,2019-05-06 21:37:00,5.39
3,5a6eb4e70b272a1f64fa26b8,芦五公路,00422003,N,2019-05-06 21:45:15,75.70
4,5a6eb4e70b272a1f64fa26b9,倚天路沧海路,00422005,N,2019-05-06 21:45:15,38.37
5,5a6eb4e70b272a1f64fa26bc,层林路沧海路（上海电气）,00422006,I,2019-05-06 21:45:15,18.72
